0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
101, 451, 0, 1151, 1501, 0, 2201, 2551, 0, 3251, 3601, 0, 4301, 4651, 0, 5351, 5701, 0, 6401, 6751, 0, 7451, 7801, 0, 8501, 8851, 0, 9551, 9901, 0, 10601, 10951, 0, 11651, 12001, 0, 12701, 13051, 0, 13751, 14101, 0, 14801, 15151, 0, 15851, 16201, 0, 16901, 17251, 0, 17951, 18301, 0, 19001, 19351, 0, 20051, 20401, 0, 21101, 21451, 0, 22151, 22501, 0, 23201, 23551, 0, 24251, 24601, 0, 25301, 25651, 0, 26351, 26701, 0, 27401, 27751, 0, 28451, 28801, 0, 29501, 29851, 0, 30551, 30901, 0, 31601, 31951, 0, 32651, 33001, 0, 33701, 34051, 0, 34751, 35101, 0, 35801, 36151, 0, 36851, 37201, 0, 37901, 38251, 0, 38951, 39301, 0, 40001, 40351, 0, 41051, 41401, 0, 42101, 42451, 0, 43151, 43501, 0, 44201, 44551, 0, 45251, 45601, 0, 46301, 46651, 0, 47351, 47701, 0, 48401, 48751, 0, 49451, 49801, 0, 50501, 50851, 0, 51551, 51901, 0, 52601, 52951, 0, 53651, 54001, 0, 54701, 55051, 0, 55751, 56101, 0, 56801, 57151, 0, 57851, 58201, 0, 58901, 59251, 0, 59951, 60301, 0, 61001, 61351, 0, 62051, 62401, 0, 63101, 63451, 0, 64151, 64501, 0, 65201, 65551, 0, 66251, 66601, 0, 67301, 67651, 0, 68351, 68701, 0, 69401, 69751, 0, 70451, 70801, 0, 71501, 71851, 0, 72551, 72901, 0, 73601, 73951, 0, 74651, 75001, 0, 75701, 76051, 0, 76751, 77101, 0, 77801, 78151, 0, 78851, 79201, 0, 79901, 80251, 0, 80951, 81301, 0, 82001, 82351, 0, 83051, 83401, 0, 84101, 84451, 0, 85151, 85501, 0, 86201, 86551, 0, 87251, 87601, 0, 88301, 88651, 0, 89351, 89701, 0, 90401, 90751, 0, 91451, 91801, 0, 92501, 92851, 0, 93551, 93901, 0, 94601, 94951, 0, 95651, 96001, 0, 96701, 97051, 0, 97751, 98101, 0, 98801, 99151, 0, 99851, 100201, 0, 100901, 101251, 0, 101951, 102301, 0, 103001, 103351, 0, 104051, 104401, 0, 105101, 105451, 0, 106151, 106501, 0, 107201, 107551, 0, 108251, 108601, 0, 109301, 109651, 0, 110351, 110701, 0, 111401, 111751, 0, 112451, 112801, 0, 113501, 113851, 0, 114551, 114901, 0, 115601, 115951, 0, 116651, 117001, 0, 117701, 118051, 0, 118751, 119101, 0, 119801, 120151, 0, 120851, 121201, 0, 121901, 122251
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
103, 0, 803, 1153, 0, 1853, 2203, 0, 2903, 3253, 0, 3953, 4303, 0, 5003, 5353, 0, 6053, 6403, 0, 7103, 7453, 0, 8153, 8503, 0, 9203, 9553, 0, 10253, 10603, 0, 11303, 11653, 0, 12353, 12703, 0, 13403, 13753, 0, 14453, 14803, 0, 15503, 15853, 0, 16553, 16903, 0, 17603, 17953, 0, 18653, 19003, 0, 19703, 20053, 0, 20753, 21103, 0, 21803, 22153, 0, 22853, 23203, 0, 23903, 24253, 0, 24953, 25303, 0, 26003, 26353, 0, 27053, 27403, 0, 28103, 28453, 0, 29153, 29503, 0, 30203, 30553, 0, 31253, 31603, 0, 32303, 32653, 0, 33353, 33703, 0, 34403, 34753, 0, 35453, 35803, 0, 36503, 36853, 0, 37553, 37903, 0, 38603, 38953, 0, 39653, 40003, 0, 40703, 41053, 0, 41753, 42103, 0, 42803, 43153, 0, 43853, 44203, 0, 44903, 45253, 0, 45953, 46303, 0, 47003, 47353, 0, 48053, 48403, 0, 49103, 49453, 0, 50153, 50503, 0, 51203, 51553, 0, 52253, 52603, 0, 53303, 53653, 0, 54353, 54703, 0, 55403, 55753, 0, 56453, 56803, 0, 57503, 57853, 0, 58553, 58903, 0, 59603, 59953, 0, 60653, 61003, 0, 61703, 62053, 0, 62753, 63103, 0, 63803, 64153, 0, 64853, 65203, 0, 65903, 66253, 0, 66953, 67303, 0, 68003, 68353, 0, 69053, 69403, 0, 70103, 70453, 0, 71153, 71503, 0, 72203, 72553, 0, 73253, 73603, 0, 74303, 74653, 0, 75353, 75703, 0, 76403, 76753, 0, 77453, 77803, 0, 78503, 78853, 0, 79553, 79903, 0, 80603, 80953, 0, 81653, 82003, 0, 82703, 83053, 0, 83753, 84103, 0, 84803, 85153, 0, 85853, 86203, 0, 86903, 87253, 0, 87953, 88303, 0, 89003, 89353, 0, 90053, 90403, 0, 91103, 91453, 0, 92153, 92503, 0, 93203, 93553, 0, 94253, 94603, 0, 95303, 95653, 0, 96353, 96703, 0, 97403, 97753, 0, 98453, 98803, 0, 99503, 99853, 0, 100553, 100903, 0, 101603, 101953, 0, 102653, 103003, 0, 103703, 104053, 0, 104753, 105103, 0, 105803, 106153, 0, 106853, 107203, 0, 107903, 108253, 0, 108953, 109303, 0, 110003, 110353, 0, 111053, 111403, 0, 112103, 112453, 0, 113153, 113503, 0, 114203, 114553, 0, 115253, 115603, 0, 116303, 116653, 0, 117353, 117703, 0, 118403, 118753, 0, 119453, 119803, 0, 120503, 120853, 0, 121553, 121903, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 455, 805, 0, 1505, 1855, 0, 2555, 2905, 0, 3605, 3955, 0, 4655, 5005, 0, 5705, 6055, 0, 6755, 7105, 0, 7805, 8155, 0, 8855, 9205, 0, 9905, 10255, 0, 10955, 11305, 0, 12005, 12355, 0, 13055, 13405, 0, 14105, 14455, 0, 15155, 15505, 0, 16205, 16555, 0, 17255, 17605, 0, 18305, 18655, 0, 19355, 19705, 0, 20405, 20755, 0, 21455, 21805, 0, 22505, 22855, 0, 23555, 23905, 0, 24605, 24955, 0, 25655, 26005, 0, 26705, 27055, 0, 27755, 28105, 0, 28805, 29155, 0, 29855, 30205, 0, 30905, 31255, 0, 31955, 32305, 0, 33005, 33355, 0, 34055, 34405, 0, 35105, 35455, 0, 36155, 36505, 0, 37205, 37555, 0, 38255, 38605, 0, 39305, 39655, 0, 40355, 40705, 0, 41405, 41755, 0, 42455, 42805, 0, 43505, 43855, 0, 44555, 44905, 0, 45605, 45955, 0, 46655, 47005, 0, 47705, 48055, 0, 48755, 49105, 0, 49805, 50155, 0, 50855, 51205, 0, 51905, 52255, 0, 52955, 53305, 0, 54005, 54355, 0, 55055, 55405, 0, 56105, 56455, 0, 57155, 57505, 0, 58205, 58555, 0, 59255, 59605, 0, 60305, 60655, 0, 61355, 61705, 0, 62405, 62755, 0, 63455, 63805, 0, 64505, 64855, 0, 65555, 65905, 0, 66605, 66955, 0, 67655, 68005, 0, 68705, 69055, 0, 69755, 70105, 0, 70805, 71155, 0, 71855, 72205, 0, 72905, 73255, 0, 73955, 74305, 0, 75005, 75355, 0, 76055, 76405, 0, 77105, 77455, 0, 78155, 78505, 0, 79205, 79555, 0, 80255, 80605, 0, 81305, 81655, 0, 82355, 82705, 0, 83405, 83755, 0, 84455, 84805, 0, 85505, 85855, 0, 86555, 86905, 0, 87605, 87955, 0, 88655, 89005, 0, 89705, 90055, 0, 90755, 91105, 0, 91805, 92155, 0, 92855, 93205, 0, 93905, 94255, 0, 94955, 95305, 0, 96005, 96355, 0, 97055, 97405, 0, 98105, 98455, 0, 99155, 99505, 0, 100205, 100555, 0, 101255, 101605, 0, 102305, 102655, 0, 103355, 103705, 0, 104405, 104755, 0, 105455, 105805, 0, 106505, 106855, 0, 107555, 107905, 0, 108605, 108955, 0, 109655, 110005, 0, 110705, 111055, 0, 111755, 112105, 0, 112805, 113155, 0, 113855, 114205, 0, 114905, 115255, 0, 115955, 116305, 0, 117005, 117355, 0, 118055, 118405, 0, 119105, 119455, 0, 120155, 120505, 0, 121205, 121555, 0, 122255
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
107, 457, 0, 1157, 1507, 0, 2207, 2557, 0, 3257, 3607, 0, 4307, 4657, 0, 5357, 5707, 0, 6407, 6757, 0, 7457, 7807, 0, 8507, 8857, 0, 9557, 9907, 0, 10607, 10957, 0, 11657, 12007, 0, 12707, 13057, 0, 13757, 14107, 0, 14807, 15157, 0, 15857, 16207, 0, 16907, 17257, 0, 17957, 18307, 0, 19007, 19357, 0, 20057, 20407, 0, 21107, 21457, 0, 22157, 22507, 0, 23207, 23557, 0, 24257, 24607, 0, 25307, 25657, 0, 26357, 26707, 0, 27407, 27757, 0, 28457, 28807, 0, 29507, 29857, 0, 30557, 30907, 0, 31607, 31957, 0, 32657, 33007, 0, 33707, 34057, 0, 34757, 35107, 0, 35807, 36157, 0, 36857, 37207, 0, 37907, 38257, 0, 38957, 39307, 0, 40007, 40357, 0, 41057, 41407, 0, 42107, 42457, 0, 43157, 43507, 0, 44207, 44557, 0, 45257, 45607, 0, 46307, 46657, 0, 47357, 47707, 0, 48407, 48757, 0, 49457, 49807, 0, 50507, 50857, 0, 51557, 51907, 0, 52607, 52957, 0, 53657, 54007, 0, 54707, 55057, 0, 55757, 56107, 0, 56807, 57157, 0, 57857, 58207, 0, 58907, 59257, 0, 59957, 60307, 0, 61007, 61357, 0, 62057, 62407, 0, 63107, 63457, 0, 64157, 64507, 0, 65207, 65557, 0, 66257, 66607, 0, 67307, 67657, 0, 68357, 68707, 0, 69407, 69757, 0, 70457, 70807, 0, 71507, 71857, 0, 72557, 72907, 0, 73607, 73957, 0, 74657, 75007, 0, 75707, 76057, 0, 76757, 77107, 0, 77807, 78157, 0, 78857, 79207, 0, 79907, 80257, 0, 80957, 81307, 0, 82007, 82357, 0, 83057, 83407, 0, 84107, 84457, 0, 85157, 85507, 0, 86207, 86557, 0, 87257, 87607, 0, 88307, 88657, 0, 89357, 89707, 0, 90407, 90757, 0, 91457, 91807, 0, 92507, 92857, 0, 93557, 93907, 0, 94607, 94957, 0, 95657, 96007, 0, 96707, 97057, 0, 97757, 98107, 0, 98807, 99157, 0, 99857, 100207, 0, 100907, 101257, 0, 101957, 102307, 0, 103007, 103357, 0, 104057, 104407, 0, 105107, 105457, 0, 106157, 106507, 0, 107207, 107557, 0, 108257, 108607, 0, 109307, 109657, 0, 110357, 110707, 0, 111407, 111757, 0, 112457, 112807, 0, 113507, 113857, 0, 114557, 114907, 0, 115607, 115957, 0, 116657, 117007, 0, 117707, 118057, 0, 118757, 119107, 0, 119807, 120157, 0, 120857, 121207, 0, 121907, 122257
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
109, 0, 809, 1159, 0, 1859, 2209, 0, 2909, 3259, 0, 3959, 4309, 0, 5009, 5359, 0, 6059, 6409, 0, 7109, 7459, 0, 8159, 8509, 0, 9209, 9559, 0, 10259, 10609, 0, 11309, 11659, 0, 12359, 12709, 0, 13409, 13759, 0, 14459, 14809, 0, 15509, 15859, 0, 16559, 16909, 0, 17609, 17959, 0, 18659, 19009, 0, 19709, 20059, 0, 20759, 21109, 0, 21809, 22159, 0, 22859, 23209, 0, 23909, 24259, 0, 24959, 25309, 0, 26009, 26359, 0, 27059, 27409, 0, 28109, 28459, 0, 29159, 29509, 0, 30209, 30559, 0, 31259, 31609, 0, 32309, 32659, 0, 33359, 33709, 0, 34409, 34759, 0, 35459, 35809, 0, 36509, 36859, 0, 37559, 37909, 0, 38609, 38959, 0, 39659, 40009, 0, 40709, 41059, 0, 41759, 42109, 0, 42809, 43159, 0, 43859, 44209, 0, 44909, 45259, 0, 45959, 46309, 0, 47009, 47359, 0, 48059, 48409, 0, 49109, 49459, 0, 50159, 50509, 0, 51209, 51559, 0, 52259, 52609, 0, 53309, 53659, 0, 54359, 54709, 0, 55409, 55759, 0, 56459, 56809, 0, 57509, 57859, 0, 58559, 58909, 0, 59609, 59959, 0, 60659, 61009, 0, 61709, 62059, 0, 62759, 63109, 0, 63809, 64159, 0, 64859, 65209, 0, 65909, 66259, 0, 66959, 67309, 0, 68009, 68359, 0, 69059, 69409, 0, 70109, 70459, 0, 71159, 71509, 0, 72209, 72559, 0, 73259, 73609, 0, 74309, 74659, 0, 75359, 75709, 0, 76409, 76759, 0, 77459, 77809, 0, 78509, 78859, 0, 79559, 79909, 0, 80609, 80959, 0, 81659, 82009, 0, 82709, 83059, 0, 83759, 84109, 0, 84809, 85159, 0, 85859, 86209, 0, 86909, 87259, 0, 87959, 88309, 0, 89009, 89359, 0, 90059, 90409, 0, 91109, 91459, 0, 92159, 92509, 0, 93209, 93559, 0, 94259, 94609, 0, 95309, 95659, 0, 96359, 96709, 0, 97409, 97759, 0, 98459, 98809, 0, 99509, 99859, 0, 100559, 100909, 0, 101609, 101959, 0, 102659, 103009, 0, 103709, 104059, 0, 104759, 105109, 0, 105809, 106159, 0, 106859, 107209, 0, 107909, 108259, 0, 108959, 109309, 0, 110009, 110359, 0, 111059, 111409, 0, 112109, 112459, 0, 113159, 113509, 0, 114209, 114559, 0, 115259, 115609, 0, 116309, 116659, 0, 117359, 117709, 0, 118409, 118759, 0, 119459, 119809, 0, 120509, 120859, 0, 121559, 121909, 0
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
0, 461, 811, 0, 1511, 1861, 0, 2561, 2911, 0, 3611, 3961, 0, 4661, 5011, 0, 5711, 6061, 0, 6761, 7111, 0, 7811, 8161, 0, 8861, 9211, 0, 9911, 10261, 0, 10961, 11311, 0, 12011, 12361, 0, 13061, 13411, 0, 14111, 14461, 0, 15161, 15511, 0, 16211, 16561, 0, 17261, 17611, 0, 18311, 18661, 0, 19361, 19711, 0, 20411, 20761, 0, 21461, 21811, 0, 22511, 22861, 0, 23561, 23911, 0, 24611, 24961, 0, 25661, 26011, 0, 26711, 27061, 0, 27761, 28111, 0, 28811, 29161, 0, 29861, 30211, 0, 30911, 31261, 0, 31961, 32311, 0, 33011, 33361, 0, 34061, 34411, 0, 35111, 35461, 0, 36161, 36511, 0, 37211, 37561, 0, 38261, 38611, 0, 39311, 39661, 0, 40361, 40711, 0, 41411, 41761, 0, 42461, 42811, 0, 43511, 43861, 0, 44561, 44911, 0, 45611, 45961, 0, 46661, 47011, 0, 47711, 48061, 0, 48761, 49111, 0, 49811, 50161, 0, 50861, 51211, 0, 51911, 52261, 0, 52961, 53311, 0, 54011, 54361, 0, 55061, 55411, 0, 56111, 56461, 0, 57161, 57511, 0, 58211, 58561, 0, 59261, 59611, 0, 60311, 60661, 0, 61361, 61711, 0, 62411, 62761, 0, 63461, 63811, 0, 64511, 64861, 0, 65561, 65911, 0, 66611, 66961, 0, 67661, 68011, 0, 68711, 69061, 0, 69761, 70111, 0, 70811, 71161, 0, 71861, 72211, 0, 72911, 73261, 0, 73961, 74311, 0, 75011, 75361, 0, 76061, 76411, 0, 77111, 77461, 0, 78161, 78511, 0, 79211, 79561, 0, 80261, 80611, 0, 81311, 81661, 0, 82361, 82711, 0, 83411, 83761, 0, 84461, 84811, 0, 85511, 85861, 0, 86561, 86911, 0, 87611, 87961, 0, 88661, 89011, 0, 89711, 90061, 0, 90761, 91111, 0, 91811, 92161, 0, 92861, 93211, 0, 93911, 94261, 0, 94961, 95311, 0, 96011, 96361, 0, 97061, 97411, 0, 98111, 98461, 0, 99161, 99511, 0, 100211, 100561, 0, 101261, 101611, 0, 102311, 102661, 0, 103361, 103711, 0, 104411, 104761, 0, 105461, 105811, 0, 106511, 106861, 0, 107561, 107911, 0, 108611, 108961, 0, 109661, 110011, 0, 110711, 111061, 0, 111761, 112111, 0, 112811, 113161, 0, 113861, 114211, 0, 114911, 115261, 0, 115961, 116311, 0, 117011, 117361, 0, 118061, 118411, 0, 119111, 119461, 0, 120161, 120511, 0, 121211, 121561, 0, 122261
